session_id,step,source,target,event_type,bytes_out,is_external,encoded_command,label
SESSION-00441,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00441,5,curl.exe,external_host,network,774270,1,0,attack
SESSION-00442,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00442,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00443,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00443,2,backup.exe,backup_server,network,34950,0,0,benign
SESSION-00444,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00444,2,browser.exe,trusted_api,network,35873,1,0,benign
SESSION-00444,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00445,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00445,2,browser.exe,company_portal,network,8674,0,0,benign
SESSION-00446,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00446,2,browser.exe,company_portal,network,64025,0,0,benign
SESSION-00447,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00447,2,browser.exe,company_portal,network,28687,0,0,benign
SESSION-00447,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00448,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00448,2,browser.exe,trusted_api,network,33823,1,0,benign
SESSION-00449,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00449,2,python.exe,local_database,network,52285,0,0,benign
SESSION-00450,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00450,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00450,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00451,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00451,2,browser.exe,trusted_api,network,47475,1,0,benign
SESSION-00452,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00452,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00453,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00453,2,browser.exe,company_portal,network,39635,0,0,benign
SESSION-00454,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00454,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00454,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00454,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00454,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00454,6,curl.exe,external_host,network,418147,1,0,attack
SESSION-00455,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00455,2,browser.exe,company_portal,network,20983,0,0,benign
SESSION-00456,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00456,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00457,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00457,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00457,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00457,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00457,5,curl.exe,external_host,network,619954,1,0,attack
SESSION-00458,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00458,2,python.exe,local_database,network,5478,0,0,benign
SESSION-00458,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00459,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00459,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00459,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00459,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00459,5,curl.exe,external_host,network,769806,1,0,benign
SESSION-00460,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00460,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00460,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00460,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00460,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00460,6,curl.exe,external_host,network,405077,1,0,attack
SESSION-00461,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00461,2,browser.exe,company_portal,network,57799,0,0,benign
SESSION-00461,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00462,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00462,2,browser.exe,company_portal,network,17479,0,0,benign
SESSION-00462,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00463,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00463,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00463,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00463,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00463,5,curl.exe,external_host,network,442901,1,0,attack
SESSION-00464,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00464,2,browser.exe,company_portal,network,8478,0,0,benign
SESSION-00465,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00465,2,python.exe,local_database,network,3090,0,0,benign
SESSION-00466,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00466,2,backup.exe,backup_server,network,10095,0,0,benign
SESSION-00467,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00467,2,browser.exe,trusted_api,network,54038,1,0,benign
SESSION-00467,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00468,1,outlook.exe,pdf_reader.exe,process,0,0,0,attack
SESSION-00468,2,pdf_reader.exe,document.pdf,file,0,0,0,attack
SESSION-00468,3,document.pdf,cache.tmp,file,0,0,0,attack
SESSION-00469,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00469,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00469,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00469,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00469,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00469,6,curl.exe,external_host,network,151909,1,0,attack
SESSION-00470,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00470,2,browser.exe,trusted_api,network,7356,1,0,benign
SESSION-00471,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00471,2,browser.exe,company_portal,network,29719,0,0,benign
SESSION-00472,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00472,2,python.exe,local_database,network,12575,0,0,benign
SESSION-00472,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00473,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00473,2,python.exe,local_database,network,28581,0,0,benign
SESSION-00473,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00474,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00474,2,browser.exe,trusted_api,network,62033,1,0,benign
SESSION-00475,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00475,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00475,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00475,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00475,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00475,6,curl.exe,external_host,network,642560,1,0,attack
SESSION-00476,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00476,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00476,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00476,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00476,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00476,6,curl.exe,external_host,network,613401,1,0,attack
SESSION-00477,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00477,2,backup.exe,backup_server,network,23370,0,0,benign
SESSION-00478,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00478,2,python.exe,local_database,network,60258,0,0,benign
SESSION-00479,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00479,2,browser.exe,trusted_api,network,40391,1,0,benign
SESSION-00480,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00480,2,browser.exe,trusted_api,network,64753,1,0,benign
SESSION-00481,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00481,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00482,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00482,2,backup.exe,backup_server,network,31771,0,0,benign
SESSION-00483,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00483,2,backup.exe,backup_server,network,32984,0,0,benign
SESSION-00484,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00484,2,browser.exe,trusted_api,network,6526,1,0,benign
SESSION-00485,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00485,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00486,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00486,2,python.exe,local_database,network,39105,0,0,benign
SESSION-00486,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00487,1,explorer.exe,browser.exe,process,0,0,0,attack
SESSION-00487,2,browser.exe,trusted_api,network,42708,1,0,attack
SESSION-00488,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00488,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00488,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00488,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00488,5,curl.exe,external_host,network,434195,1,0,benign
SESSION-00489,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00489,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00489,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00489,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00489,5,curl.exe,external_host,network,872777,1,0,attack
SESSION-00490,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00490,2,browser.exe,trusted_api,network,21408,1,0,benign
SESSION-00491,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00491,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00491,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00491,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00491,5,curl.exe,external_host,network,418052,1,0,attack
SESSION-00492,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00492,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00492,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00493,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00493,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00493,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00493,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00493,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00493,6,curl.exe,external_host,network,899039,1,0,attack
SESSION-00494,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00494,2,browser.exe,trusted_api,network,64387,1,0,benign
SESSION-00495,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00495,2,python.exe,local_database,network,60774,0,0,benign
SESSION-00495,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00496,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00496,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00497,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00497,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00498,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00498,2,browser.exe,trusted_api,network,22213,1,0,benign
SESSION-00499,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00499,2,python.exe,local_database,network,42110,0,0,benign
SESSION-00500,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00500,2,python.exe,local_database,network,22832,0,0,benign
SESSION-00500,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00501,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00501,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00501,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00501,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00501,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00501,6,curl.exe,external_host,network,888024,1,0,attack
SESSION-00502,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00502,2,python.exe,local_database,network,13141,0,0,benign
SESSION-00502,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00503,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00503,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00503,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00503,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00503,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00503,6,curl.exe,external_host,network,97347,1,0,attack
SESSION-00504,1,backup.exe,archive.zip,file,0,0,0,attack
SESSION-00504,2,backup.exe,backup_server,network,38648,0,0,attack
SESSION-00504,3,backup_server,cache.tmp,file,0,0,0,attack
SESSION-00505,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00505,2,python.exe,local_database,network,40213,0,0,benign
SESSION-00506,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00506,2,python.exe,local_database,network,52573,0,0,benign
SESSION-00507,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00507,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00507,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00507,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00507,5,curl.exe,external_host,network,567072,1,0,attack
SESSION-00508,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00508,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00508,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00508,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00508,5,curl.exe,external_host,network,821201,1,0,attack
SESSION-00509,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00509,2,backup.exe,backup_server,network,62048,0,0,benign
SESSION-00510,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00510,2,browser.exe,company_portal,network,24658,0,0,benign
SESSION-00510,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00511,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00511,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00511,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00511,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00511,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00511,6,curl.exe,external_host,network,475269,1,0,attack
SESSION-00512,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00512,2,browser.exe,company_portal,network,17602,0,0,benign
SESSION-00513,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00513,2,browser.exe,company_portal,network,4888,0,0,benign
SESSION-00514,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00514,2,browser.exe,trusted_api,network,13230,1,0,benign
SESSION-00514,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00515,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00515,2,browser.exe,trusted_api,network,7241,1,0,benign
SESSION-00516,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00516,2,browser.exe,trusted_api,network,40340,1,0,benign
SESSION-00516,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00517,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00517,2,backup.exe,backup_server,network,34084,0,0,benign
SESSION-00518,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00518,2,browser.exe,trusted_api,network,16655,1,0,benign
SESSION-00519,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00519,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00519,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00519,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00519,5,curl.exe,external_host,network,875982,1,0,attack
SESSION-00520,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00520,2,browser.exe,company_portal,network,38026,0,0,benign
SESSION-00520,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00521,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00521,2,browser.exe,company_portal,network,47976,0,0,benign
SESSION-00522,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00522,2,python.exe,local_database,network,21669,0,0,benign
SESSION-00523,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00523,2,backup.exe,backup_server,network,13012,0,0,benign
SESSION-00523,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-00524,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00524,2,python.exe,local_database,network,48251,0,0,benign
SESSION-00524,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00525,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00525,2,browser.exe,trusted_api,network,55658,1,0,benign
SESSION-00525,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00526,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00526,2,browser.exe,trusted_api,network,18247,1,0,benign
SESSION-00527,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00527,2,python.exe,local_database,network,7569,0,0,benign
SESSION-00528,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00528,2,python.exe,local_database,network,31944,0,0,benign
SESSION-00529,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00529,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00529,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00529,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00529,5,curl.exe,external_host,network,100948,1,0,attack
SESSION-00530,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00530,2,backup.exe,backup_server,network,52460,0,0,benign
SESSION-00531,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00531,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00531,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00531,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00531,5,curl.exe,external_host,network,861439,1,0,attack
SESSION-00532,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00532,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00532,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00532,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00532,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00532,6,curl.exe,external_host,network,233410,1,0,attack
SESSION-00533,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00533,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00533,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00533,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00533,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00533,6,curl.exe,external_host,network,643777,1,0,attack
SESSION-00534,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00534,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00534,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00535,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00535,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00536,1,python.exe,analysis.csv,file,0,0,0,attack
SESSION-00536,2,python.exe,local_database,network,17642,0,0,attack
SESSION-00537,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00537,2,browser.exe,trusted_api,network,25803,1,0,benign
SESSION-00538,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00538,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00538,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00538,4,rundll32.exe,credential_store,file,0,0,0,benign
SESSION-00538,5,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00538,6,curl.exe,external_host,network,598588,1,0,benign
SESSION-00539,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00539,2,python.exe,local_database,network,8120,0,0,benign
SESSION-00540,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00540,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00540,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00540,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00540,5,curl.exe,external_host,network,721912,1,0,attack
SESSION-00541,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00541,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00541,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00541,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00541,5,curl.exe,external_host,network,491380,1,0,attack
